trading_session_uuid,is_simulated,market_number,trading_day,event_seq,event_ts,source_mbo_event_seq,source_order_id,source_order_event_type,best_bid_px,best_bid_sz,best_bid_ct,best_ask_px,best_ask_sz,best_ask_ct,spread,midpoint,source_created_ts
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,1,13,2026-04-08T18:22:13.441077+00:00,21,54e727b4-4d92-4437-9c0b-8d791b8ac983,add,120.0,5.0,5,,,,,,1775672533.476259
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,1,14,2026-04-08T18:22:16.246238+00:00,22,,trade,120.0,4.0,4,,,,,,1775672536.478012
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,1,15,2026-04-08T18:22:16.530717+00:00,25,,trade,120.0,3.0,3,,,,,,1775672536.67585
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,1,16,2026-04-08T18:22:16.739642+00:00,28,,trade,120.0,2.0,2,,,,,,1775672536.829601
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,1,17,2026-04-08T18:22:21.051455+00:00,31,3ec26947-5201-4a4d-bde0-514edb8cac01,add,122.0,1.0,1,,,,,,1775672541.087816
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,1,18,2026-04-08T18:22:23.789565+00:00,32,,trade,120.0,2.0,2,,,,,,1775672543.885223
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,1,19,2026-04-08T18:22:28.410880+00:00,35,,trade,120.0,1.0,1,,,,,,1775672548.499373
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,2,20,2026-04-08T18:23:17.391417+00:00,38,,trade,,,,,,,,,1775672597.556546
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,2,21,2026-04-08T18:23:24.905449+00:00,41,6a6dbc76-a932-4460-8b82-92345fae43fd,add,112.0,1.0,1,,,,,,1775672604.948133
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,2,22,2026-04-08T18:23:28.001784+00:00,42,6a59fa17-5edc-4b85-ae0d-59d0a1633ef7,add,112.0,1.0,1,114.0,1.0,1,2.0,113.0,1775672608.037212
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,2,23,2026-04-08T18:23:31.689303+00:00,43,,trade,112.0,1.0,1,,,,,,1775672611.806241
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,2,24,2026-04-08T18:23:34.826721+00:00,46,,trade,,,,,,,,,1775672614.938413
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,2,25,2026-04-08T18:23:38.851334+00:00,49,0e356124-a56c-495f-bd01-9aae52bf4ad2,add,111.0,1.0,1,,,,,,1775672618.887819
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,2,26,2026-04-08T18:23:42.185435+00:00,50,d7840415-7388-4a82-9037-7ca048c93e00,add,111.0,1.0,1,115.0,1.0,1,4.0,113.0,1775672622.221969
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,2,27,2026-04-08T18:23:45.455177+00:00,51,,trade,,,,115.0,1.0,1,,,1775672625.546596
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,2,28,2026-04-08T18:23:48.811557+00:00,54,,trade,,,,,,,,,1775672628.909905
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,3,29,2026-04-08T18:24:34.006856+00:00,57,ce54d488-6904-471c-8dfa-841309932c22,add,104.0,1.0,1,,,,,,1775672674.044902
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,3,30,2026-04-08T18:24:39.616945+00:00,58,e855dde8-f636-4101-960c-f4aad1b8fee9,add,104.0,1.0,1,106.0,1.0,1,2.0,105.0,1775672679.653036
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,3,31,2026-04-08T18:24:39.876085+00:00,59,,trade,,,,106.0,1.0,1,,,1775672679.977238
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,3,32,2026-04-08T18:24:40.068534+00:00,62,5f93c8b1-7dd9-4907-a6c1-18dee78a7b7d,add,,,,105.0,1.0,1,,,1775672680.111816
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,3,33,2026-04-08T18:24:43.306958+00:00,63,,trade,,,,106.0,1.0,1,,,1775672683.402109
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,3,34,2026-04-08T18:24:47.966490+00:00,66,,trade,,,,,,,,,1775672688.053205
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,3,35,2026-04-08T18:24:49.966741+00:00,69,4594f05a-6de4-4a06-a6ed-67e9715182a5,add,106.0,1.0,1,,,,,,1775672690.002655
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,3,36,2026-04-08T18:24:52.905109+00:00,70,7bc88699-4913-48a6-a6b2-ed43142ebeda,add,106.0,1.0,1,108.0,1.0,1,2.0,107.0,1775672692.940263
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,3,37,2026-04-08T18:24:56.034609+00:00,71,,trade,106.0,1.0,1,,,,,,1775672696.125509
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,3,38,2026-04-08T18:24:59.795403+00:00,74,,trade,,,,,,,,,1775672699.881367
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,4,39,2026-04-08T18:26:12.246638+00:00,77,47676997-ef48-4ab3-8344-d404f7300c50,add,97.0,1.0,1,,,,,,1775672772.284112
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,4,40,2026-04-08T18:26:14.917500+00:00,78,ed703226-0962-4e7f-a84b-6942ac95bd3e,add,97.0,1.0,1,,,,,,1775672774.952734
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,4,41,2026-04-08T18:26:19.772306+00:00,79,6843985e-8c2e-41e2-ab78-fb565322bcab,add,97.0,1.0,1,,,,,,1775672779.817456
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,4,42,2026-04-08T18:26:26.089021+00:00,80,ed0b5802-e9f5-4e98-92a2-d10eeff84232,add,97.0,1.0,1,100.0,1.0,1,3.0,98.5,1775672786.128135
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,4,43,2026-04-08T18:26:26.989530+00:00,81,,trade,96.0,1.0,1,100.0,1.0,1,4.0,98.0,1775672787.107799
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,4,44,2026-04-08T18:26:27.187522+00:00,84,3094774c-02bf-4c02-9199-ac71e7a54a1b,add,96.0,1.0,1,98.5,1.0,1,2.5,97.25,1775672787.231675
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,4,45,2026-04-08T18:26:28.221543+00:00,85,199007d0-6cb1-4751-8946-80872817e0ab,add,96.0,1.0,1,98.5,2.0,2,2.5,97.25,1775672788.257962
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,4,46,2026-04-08T18:26:31.613843+00:00,86,,trade,96.0,1.0,1,98.5,1.0,1,2.5,97.25,1775672791.705027
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,4,47,2026-04-08T18:26:34.643708+00:00,89,,trade,96.0,1.0,1,100.0,1.0,1,4.0,98.0,1775672794.736718
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,4,48,2026-04-08T18:26:38.028742+00:00,92,,trade,95.0,1.0,1,100.0,1.0,1,5.0,97.5,1775672798.121693
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,4,49,2026-04-08T18:26:40.758557+00:00,95,,trade,,,,100.0,1.0,1,,,1775672800.849358
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,4,50,2026-04-08T18:26:43.413902+00:00,98,,trade,,,,,,,,,1775672803.501835
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,5,51,2026-04-08T18:27:58.027238+00:00,101,0905e117-3e56-4277-8fd1-f41d86bd3f68,add,80.0,1.0,1,,,,,,1775672878.062012
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,5,52,2026-04-08T18:28:00.833587+00:00,102,e467ce6c-e8a7-4c3b-9382-c94b9bbbb8ff,add,80.0,1.0,1,90.0,1.0,1,10.0,85.0,1775672880.869741
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,5,53,2026-04-08T18:28:03.611344+00:00,103,,trade,80.0,1.0,1,,,,,,1775672883.699205
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,5,54,2026-04-08T18:28:06.459427+00:00,106,,trade,,,,,,,,,1775672886.568828
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,5,55,2026-04-08T18:28:10.782067+00:00,109,89fe7f36-6f30-46d0-bd0d-ee62a3ff9167,add,80.0,1.0,1,,,,,,1775672890.843697
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,5,56,2026-04-08T18:28:15.318808+00:00,110,6fa798c2-5be0-477a-848c-9d8014605c35,add,80.0,1.0,1,85.0,1.0,1,5.0,82.5,1775672895.356866
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,5,57,2026-04-08T18:28:17.952945+00:00,111,,trade,80.0,1.0,1,,,,,,1775672898.056747
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,5,58,2026-04-08T18:28:21.007455+00:00,114,,trade,,,,,,,,,1775672901.102302
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,6,59,2026-04-08T18:29:39.891311+00:00,117,6776f3ee-569e-4e9d-b7eb-c9263d9ec6a7,add,,,,67.0,1.0,1,,,1775672979.928106
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,6,60,2026-04-08T18:29:42.848735+00:00,118,be5aa577-8c45-4250-b9f2-10e1744c2bdd,add,56.0,1.0,1,67.0,1.0,1,11.0,61.5,1775672982.884167
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,6,61,2026-04-08T18:29:46.134615+00:00,119,,trade,56.0,1.0,1,,,,,,1775672986.25544
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,6,62,2026-04-08T18:29:49.248832+00:00,122,,trade,,,,,,,,,1775672989.368969
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,6,63,2026-04-08T18:29:52.955703+00:00,125,2e8f48e7-42de-42f4-ae5c-403737a8e74b,add,67.0,1.0,1,,,,,,1775672992.991553
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,6,64,2026-04-08T18:29:56.318814+00:00,126,,trade,,,,,,,,,1775672996.415943
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,6,65,2026-04-08T18:30:00.101456+00:00,129,aaa36916-640c-49bf-94dc-8f9af3fd7ed4,add,65.0,1.0,1,,,,,,1775673000.266369
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,6,66,2026-04-08T18:30:03.290326+00:00,130,bb35fd2c-7eb9-4bc0-95cb-ee6a1fc39a49,add,65.0,1.0,1,69.0,1.0,1,4.0,67.0,1775673003.351137
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,6,67,2026-04-08T18:30:05.960832+00:00,131,,trade,65.0,1.0,1,,,,,,1775673006.057936
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,6,68,2026-04-08T18:30:10.496305+00:00,134,,trade,,,,,,,,,1775673010.744705
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,7,69,2026-04-08T18:31:17.840711+00:00,137,966f122c-06ff-42a4-b3ee-fda91cd02af7,add,65.0,1.0,1,,,,,,1775673077.968905
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,7,70,2026-04-08T18:31:21.294813+00:00,138,2a59bd0e-8f73-4e2b-9b06-c11c6bb2eaf4,add,65.0,1.0,1,69.0,1.0,1,4.0,67.0,1775673081.332451
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,7,71,2026-04-08T18:31:25.597209+00:00,139,,trade,65.0,1.0,1,,,,,,1775673085.688596
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,7,72,2026-04-08T18:31:29.991249+00:00,142,,trade,,,,,,,,,1775673090.090227
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,7,73,2026-04-08T18:31:33.382369+00:00,145,5e1ad839-affb-4cc5-ba1a-3ddf3864b546,add,,,,56.0,1.0,1,,,1775673093.422751
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,7,74,2026-04-08T18:31:36.458569+00:00,146,,trade,,,,,,,,,1775673096.550124
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,7,75,2026-04-08T18:31:43.403998+00:00,149,06e54095-f4bb-4d73-a662-8ce8997f4d82,add,48.0,1.0,1,,,,,,1775673103.442216
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,7,76,2026-04-08T18:31:47.356105+00:00,150,00876078-eaa3-4f05-853b-dbda109fa130,add,48.0,1.0,1,50.0,1.0,1,2.0,49.0,1775673107.396669
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,7,77,2026-04-08T18:31:50.034872+00:00,151,,trade,48.0,1.0,1,,,,,,1775673110.142749
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,8,78,2026-04-08T18:32:40.499894+00:00,154,,trade,,,,,,,,,1775673160.598139
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,8,79,2026-04-08T18:32:42.363993+00:00,157,91ea8e41-2d60-43fa-9fec-d0f7cb376289,add,48.0,1.0,1,,,,,,1775673162.403571
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,8,80,2026-04-08T18:32:47.725638+00:00,158,,trade,,,,,,,,,1775673167.828306
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,8,81,2026-04-08T18:32:51.801981+00:00,161,4618f679-4961-4604-8a03-27b563096a5e,add,,,,60.0,1.0,1,,,1775673171.847382
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,8,82,2026-04-08T18:32:55.218143+00:00,162,,trade,,,,,,,,,1775673175.328076
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,8,83,2026-04-08T18:33:01.880549+00:00,165,9cdd2e64-c7df-4e78-ab26-f551fbfdd66a,add,64.0,1.0,1,,,,,,1775673181.918695
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,8,84,2026-04-08T18:33:05.483413+00:00,166,aa8cdcaa-66a5-42f8-a7f5-29f9bbd986e5,add,64.0,1.0,1,65.0,1.0,1,1.0,64.5,1775673185.520333
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,8,85,2026-04-08T18:33:07.636709+00:00,167,,trade,64.0,1.0,1,,,,,,1775673187.72863
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,8,86,2026-04-08T18:33:11.882786+00:00,170,9cdd2e64-c7df-4e78-ab26-f551fbfdd66a,cancel,,,,,,,,,1775673191.891269
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,8,87,2026-04-08T18:33:14.266791+00:00,171,6ebf5d24-eb08-412d-a6bc-58b2fe7e346a,add,,,,64.0,1.0,1,,,1775673194.304421
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,8,88,2026-04-08T18:33:17.034111+00:00,172,,trade,,,,,,,,,1775673197.122689
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,9,89,2026-04-08T18:34:55.002410+00:00,175,0f9bb040-46cc-4051-ade7-599e732ab904,add,50.0,1.0,1,,,,,,1775673295.058384
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,9,90,2026-04-08T18:34:57.943505+00:00,176,,trade,,,,,,,,,1775673298.032835
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,9,91,2026-04-08T18:35:02.354838+00:00,179,384e507f-8e94-411c-af1e-cf015aa1a139,add,44.0,1.0,1,,,,,,1775673302.393204
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,9,92,2026-04-08T18:35:04.886385+00:00,180,,trade,,,,,,,,,1775673305.083837
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,10,93,2026-04-08T18:36:07.910855+00:00,183,4e045593-b56e-44c3-972b-571d011b6599,add,,,,44.0,1.0,1,,,1775673367.970797
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,10,94,2026-04-08T18:36:14.099828+00:00,184,e06265f9-77bd-4c9f-9eac-1339b4fef897,add,32.0,1.0,1,44.0,1.0,1,12.0,38.0,1775673374.136744
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,10,95,2026-04-08T18:36:17.467750+00:00,185,,trade,32.0,1.0,1,,,,,,1775673377.599963
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,10,96,2026-04-08T18:36:21.479356+00:00,188,,trade,,,,,,,,,1775673381.569788
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,10,97,2026-04-08T18:36:35.269102+00:00,191,e1680d02-f507-41bd-a95d-0894101c2f5c,add,44.0,1.0,1,,,,,,1775673395.393101
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,10,98,2026-04-08T18:36:36.924567+00:00,192,e1680d02-f507-41bd-a95d-0894101c2f5c,cancel,,,,,,,,,1775673396.933097
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,10,99,2026-04-08T18:36:39.619835+00:00,193,1db1e4a0-9e71-42bb-a76e-523c6f6ef3f1,add,44.0,1.0,1,,,,,,1775673399.655569
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,10,100,2026-04-08T18:36:42.262511+00:00,194,,trade,,,,,,,,,1775673402.37044
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,10,101,2026-04-08T18:36:47.647382+00:00,197,41fe34b5-d418-440a-bd9c-fc1acf4f4c3f,add,,,,43.0,1.0,1,,,1775673407.685438
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,10,102,2026-04-08T18:36:51.702856+00:00,198,9a74153f-50f7-4163-b086-9ff5e3fb2e1b,add,36.0,1.0,1,43.0,1.0,1,7.0,39.5,1775673411.738684
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,10,103,2026-04-08T18:36:54.995154+00:00,199,,trade,36.0,1.0,1,,,,,,1775673415.132829
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,10,104,2026-04-08T18:37:00.257749+00:00,202,9a74153f-50f7-4163-b086-9ff5e3fb2e1b,cancel,,,,,,,,,1775673420.266385
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,11,105,2026-04-08T18:37:44.693132+00:00,203,a5a38972-6741-42c6-9a6a-426b905b74d5,add,,,,55.0,1.0,1,,,1775673464.729184
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,11,106,2026-04-08T18:37:47.375976+00:00,204,bdb45e7d-2225-40a0-9719-e1039669d6ab,add,42.0,1.0,1,55.0,1.0,1,13.0,48.5,1775673467.426891
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,11,107,2026-04-08T18:37:50.099544+00:00,205,,trade,42.0,1.0,1,,,,,,1775673470.194151
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,11,108,2026-04-08T18:37:52.935277+00:00,208,,trade,,,,,,,,,1775673473.026706
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,11,109,2026-04-08T18:37:55.341686+00:00,211,bb4bb225-a3d1-4400-9aee-2f6dea1b2850,add,55.0,1.0,1,,,,,,1775673475.389305
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,11,110,2026-04-08T18:37:58.514602+00:00,212,,trade,,,,,,,,,1775673478.614009
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,11,111,2026-04-08T18:38:05.143812+00:00,215,e7b51e3a-ca8c-4fb5-b441-4f6b27b3d37b,add,,,,40.0,1.0,1,,,1775673485.191112
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,11,112,2026-04-08T18:38:08.319109+00:00,216,,trade,,,,,,,,,1775673488.416221
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,12,113,2026-04-08T18:39:37.611936+00:00,219,21742958-f844-4ede-bc55-b9be4ff2d801,add,32.0,1.0,1,,,,,,1775673577.649128
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,12,114,2026-04-08T18:39:46.754456+00:00,220,fd71f8e0-1ecd-40f9-bc8f-671035605180,add,32.0,1.0,1,34.0,1.0,1,2.0,33.0,1775673586.796791
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,12,115,2026-04-08T18:39:49.734950+00:00,221,,trade,32.0,1.0,1,,,,,,1775673589.825613
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,12,116,2026-04-08T18:39:53.842204+00:00,224,,trade,,,,,,,,,1775673593.934111
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,13,117,2026-04-08T18:41:16.737162+00:00,227,b63db7b9-392b-478f-a86e-749c9001be69,add,22.0,1.0,1,,,,,,1775673676.797967
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,13,118,2026-04-08T18:41:18.433575+00:00,228,9f237045-5f53-42dd-8e72-e07545d7432c,add,23.0,1.0,1,,,,,,1775673678.524951
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,13,119,2026-04-08T18:41:22.748205+00:00,229,1471659b-7a9c-4cb4-b37c-14740f557eae,add,23.0,1.0,1,24.02,1.0,1,1.0199999999999996,23.509999999999998,1775673682.784684
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,13,120,2026-04-08T18:41:25.884225+00:00,230,78d35e30-159e-48ed-bcf2-4c03d5452a43,add,23.0,1.0,1,24.02,1.0,1,1.0199999999999996,23.509999999999998,1775673685.920035
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,13,121,2026-04-08T18:41:30.643778+00:00,231,,trade,22.0,1.0,1,24.02,1.0,1,2.0199999999999996,23.009999999999998,1775673690.73361
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,13,122,2026-04-08T18:41:33.156556+00:00,234,,trade,,,,24.02,1.0,1,,,1775673693.26853
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,13,123,2026-04-08T18:41:36.910024+00:00,237,,trade,,,,24.03,1.0,1,,,1775673697.005032
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,13,124,2026-04-08T18:41:40.681057+00:00,240,78d35e30-159e-48ed-bcf2-4c03d5452a43,cancel,,,,,,,,,1775673700.699109
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,13,125,2026-04-08T18:41:42.626714+00:00,241,6c3bcecb-a32f-4b5c-85f5-ad8687382af3,add,24.03,1.0,1,,,,,,1775673702.666578
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,13,126,2026-04-08T18:41:46.312586+00:00,242,,trade,,,,,,,,,1775673706.404133
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,14,127,2026-04-08T18:42:57.623784+00:00,245,da896b83-719d-4d29-b2d0-a9f178991f30,add,16.0,1.0,1,,,,,,1775673777.660539
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,14,128,2026-04-08T18:43:00.668755+00:00,246,,trade,,,,,,,,,1775673780.770686
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,14,129,2026-04-08T18:43:04.461992+00:00,249,5ab31fff-1a5a-4074-bc2d-f86cdcf6de1f,add,,,,15.0,1.0,1,,,1775673784.497809
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,14,130,2026-04-08T18:43:08.236789+00:00,250,,trade,,,,,,,,,1775673788.357658
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,14,131,2026-04-08T18:43:08.392767+00:00,253,45bcb851-e5e0-402d-9ca4-35d0c1003e04,add,15.0,1.0,1,,,,,,1775673788.427505
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,14,132,2026-04-08T18:43:10.843220+00:00,254,f2406335-30cb-48c8-aac5-39db94331240,add,22.0,1.0,1,,,,,,1775673791.001965
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,14,133,2026-04-08T18:43:13.375740+00:00,255,,trade,15.0,1.0,1,,,,,,1775673793.465027
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,14,134,2026-04-08T18:43:16.335135+00:00,258,,trade,,,,,,,,,1775673796.447596
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,14,135,2026-04-08T18:43:19.071849+00:00,261,615a4a28-0398-4746-abe7-50e3a4d0394d,add,,,,15.0,1.0,1,,,1775673799.110793
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,14,136,2026-04-08T18:43:21.459069+00:00,262,,trade,,,,,,,,,1775673801.548188
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,15,137,2026-04-08T18:44:44.353118+00:00,265,cb8c9a6a-d53a-411e-b0bf-f75f26270d8f,add,12.0,1.0,1,,,,,,1775673884.388103
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,15,138,2026-04-08T18:44:53.283098+00:00,266,075e59ba-cfa1-4c50-8f63-1019090172d5,add,12.0,1.0,1,15.0,1.0,1,3.0,13.5,1775673893.32239
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,15,139,2026-04-08T18:44:56.451882+00:00,267,,trade,12.0,1.0,1,,,,,,1775673896.539249
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,15,140,2026-04-08T18:44:59.079932+00:00,270,cb8c9a6a-d53a-411e-b0bf-f75f26270d8f,cancel,,,,,,,,,1775673899.089037
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,15,141,2026-04-08T18:45:00.682359+00:00,271,ba0c6159-07cc-4c0b-93e5-d0a921e194f3,add,12.0,1.0,1,,,,,,1775673900.721009
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,15,142,2026-04-08T18:45:04.017415+00:00,272,,trade,,,,,,,,,1775673904.109674
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,15,143,2026-04-08T18:45:08.245518+00:00,275,0f579bd8-8a2d-43e1-9e2e-0c722fd0f744,add,,,,7.0,1.0,1,,,1775673908.309079
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,15,144,2026-04-08T18:45:11.512997+00:00,276,,trade,,,,,,,,,1775673911.603336
