participant_code,trader_uuid,trading_session_uuid,round_number_raw,num_shares,current_cash,forecast_price_next_day,forecast_confidence_next_day,payoff,repetition,trading_day,market_id,gamified,hybrid,treatment,market_design,group_composition,id_in_group,self_assessed_literacy,fin_quiz_correct,fin_quiz_total,age,gender,trading_experience,fin_quiz_score,overconfidence,lag_num_shares,holding_change,closing_price,lag_price,delta_p,forecast_gap,z_age,z_fin_quiz_score,z_overconfidence,z_trading_experience
ggq5fqn1,77bebd92-5e1a-445f-b2d1-79138b8028c0,4397451b-fa5f-4b8f-b86e-278d272e1d68,14,19.0,5359.0,,,0.0,1,14,4397451b-fa5f-4b8f-b86e-278d272e1d68,1,0,gh,gamified,human_only,1,8,8,12,33,Female,1,0.6666666666666666,0.13333333333333341,18.0,1.0,60.0,85.0,-25.0,,-0.24186097665010767,0.4750055284950274,0.2056955538604438,1.4102797200870787
ggq5fqn1,77bebd92-5e1a-445f-b2d1-79138b8028c0,4397451b-fa5f-4b8f-b86e-278d272e1d68,15,19.0,5511.0,,,0.0,1,15,4397451b-fa5f-4b8f-b86e-278d272e1d68,1,0,gh,gamified,human_only,1,8,8,12,33,Female,1,0.6666666666666666,0.13333333333333341,19.0,0.0,60.0,60.0,0.0,,-0.24186097665010767,0.4750055284950274,0.2056955538604438,1.4102797200870787
pno5o92p,e5700b75-5d29-45d7-bafa-2e801b0e9e82,4397451b-fa5f-4b8f-b86e-278d272e1d68,1,10.0,3800.0,,,0.0,1,1,4397451b-fa5f-4b8f-b86e-278d272e1d68,1,0,gh,gamified,human_only,4,9,3,12,44,Female,0,0.25,0.65,,,,,,,1.2093048832505364,-1.108346233155064,2.0275704594815154,-0.7051398600435392
pno5o92p,e5700b75-5d29-45d7-bafa-2e801b0e9e82,4397451b-fa5f-4b8f-b86e-278d272e1d68,2,11.0,3770.0,,,0.0,1,2,4397451b-fa5f-4b8f-b86e-278d272e1d68,1,0,gh,gamified,human_only,4,9,3,12,44,Female,0,0.25,0.65,10.0,1.0,110.0,,,,1.2093048832505364,-1.108346233155064,2.0275704594815154,-0.7051398600435392
pno5o92p,e5700b75-5d29-45d7-bafa-2e801b0e9e82,4397451b-fa5f-4b8f-b86e-278d272e1d68,3,10.0,3928.0,70.0,3.0,0.0,1,3,4397451b-fa5f-4b8f-b86e-278d272e1d68,1,0,gh,gamified,human_only,4,9,3,12,44,Female,0,0.25,0.65,11.0,-1.0,70.0,110.0,-40.0,0.0,1.2093048832505364,-1.108346233155064,2.0275704594815154,-0.7051398600435392
pno5o92p,e5700b75-5d29-45d7-bafa-2e801b0e9e82,4397451b-fa5f-4b8f-b86e-278d272e1d68,4,11.0,4028.0,,,0.0,1,4,4397451b-fa5f-4b8f-b86e-278d272e1d68,1,0,gh,gamified,human_only,4,9,3,12,44,Female,0,0.25,0.65,10.0,1.0,100.0,70.0,30.0,,1.2093048832505364,-1.108346233155064,2.0275704594815154,-0.7051398600435392
pno5o92p,e5700b75-5d29-45d7-bafa-2e801b0e9e82,4397451b-fa5f-4b8f-b86e-278d272e1d68,5,11.0,4248.0,,,0.0,1,5,4397451b-fa5f-4b8f-b86e-278d272e1d68,1,0,gh,gamified,human_only,4,9,3,12,44,Female,0,0.25,0.65,11.0,0.0,110.0,100.0,10.0,,1.2093048832505364,-1.108346233155064,2.0275704594815154,-0.7051398600435392
pno5o92p,e5700b75-5d29-45d7-bafa-2e801b0e9e82,4397451b-fa5f-4b8f-b86e-278d272e1d68,6,11.0,4292.0,5.0,3.0,0.0,1,6,4397451b-fa5f-4b8f-b86e-278d272e1d68,1,0,gh,gamified,human_only,4,9,3,12,44,Female,0,0.25,0.65,11.0,0.0,110.0,110.0,0.0,-105.0,1.2093048832505364,-1.108346233155064,2.0275704594815154,-0.7051398600435392
pno5o92p,e5700b75-5d29-45d7-bafa-2e801b0e9e82,4397451b-fa5f-4b8f-b86e-278d272e1d68,7,11.0,4512.0,,,0.0,1,7,4397451b-fa5f-4b8f-b86e-278d272e1d68,1,0,gh,gamified,human_only,4,9,3,12,44,Female,0,0.25,0.65,11.0,0.0,120.0,110.0,10.0,,1.2093048832505364,-1.108346233155064,2.0275704594815154,-0.7051398600435392
pno5o92p,e5700b75-5d29-45d7-bafa-2e801b0e9e82,4397451b-fa5f-4b8f-b86e-278d272e1d68,8,11.0,4556.0,,,0.0,1,8,4397451b-fa5f-4b8f-b86e-278d272e1d68,1,0,gh,gamified,human_only,4,9,3,12,44,Female,0,0.25,0.65,11.0,0.0,120.0,120.0,0.0,,1.2093048832505364,-1.108346233155064,2.0275704594815154,-0.7051398600435392
pno5o92p,e5700b75-5d29-45d7-bafa-2e801b0e9e82,4397451b-fa5f-4b8f-b86e-278d272e1d68,9,11.0,4776.0,130.0,5.0,0.0,1,9,4397451b-fa5f-4b8f-b86e-278d272e1d68,1,0,gh,gamified,human_only,4,9,3,12,44,Female,0,0.25,0.65,11.0,0.0,105.0,120.0,-15.0,25.0,1.2093048832505364,-1.108346233155064,2.0275704594815154,-0.7051398600435392
pno5o92p,e5700b75-5d29-45d7-bafa-2e801b0e9e82,4397451b-fa5f-4b8f-b86e-278d272e1d68,10,13.0,4476.0,,,0.0,1,10,4397451b-fa5f-4b8f-b86e-278d272e1d68,1,0,gh,gamified,human_only,4,9,3,12,44,Female,0,0.25,0.65,11.0,2.0,150.0,105.0,45.0,,1.2093048832505364,-1.108346233155064,2.0275704594815154,-0.7051398600435392
pno5o92p,e5700b75-5d29-45d7-bafa-2e801b0e9e82,4397451b-fa5f-4b8f-b86e-278d272e1d68,11,13.0,4580.0,,,0.0,1,11,4397451b-fa5f-4b8f-b86e-278d272e1d68,1,0,gh,gamified,human_only,4,9,3,12,44,Female,0,0.25,0.65,13.0,0.0,70.0,150.0,-80.0,,1.2093048832505364,-1.108346233155064,2.0275704594815154,-0.7051398600435392
pno5o92p,e5700b75-5d29-45d7-bafa-2e801b0e9e82,4397451b-fa5f-4b8f-b86e-278d272e1d68,12,13.0,4684.0,60.0,3.0,0.0,1,12,4397451b-fa5f-4b8f-b86e-278d272e1d68,1,0,gh,gamified,human_only,4,9,3,12,44,Female,0,0.25,0.65,13.0,0.0,90.0,70.0,20.0,-30.0,1.2093048832505364,-1.108346233155064,2.0275704594815154,-0.7051398600435392
pno5o92p,e5700b75-5d29-45d7-bafa-2e801b0e9e82,4397451b-fa5f-4b8f-b86e-278d272e1d68,13,13.0,4788.0,,,0.0,1,13,4397451b-fa5f-4b8f-b86e-278d272e1d68,1,0,gh,gamified,human_only,4,9,3,12,44,Female,0,0.25,0.65,13.0,0.0,85.0,90.0,-5.0,,1.2093048832505364,-1.108346233155064,2.0275704594815154,-0.7051398600435392
pno5o92p,e5700b75-5d29-45d7-bafa-2e801b0e9e82,4397451b-fa5f-4b8f-b86e-278d272e1d68,14,11.0,4997.0,,,0.0,1,14,4397451b-fa5f-4b8f-b86e-278d272e1d68,1,0,gh,gamified,human_only,4,9,3,12,44,Female,0,0.25,0.65,13.0,-2.0,60.0,85.0,-25.0,,1.2093048832505364,-1.108346233155064,2.0275704594815154,-0.7051398600435392
pno5o92p,e5700b75-5d29-45d7-bafa-2e801b0e9e82,4397451b-fa5f-4b8f-b86e-278d272e1d68,15,11.0,5085.0,,,0.0,1,15,4397451b-fa5f-4b8f-b86e-278d272e1d68,1,0,gh,gamified,human_only,4,9,3,12,44,Female,0,0.25,0.65,11.0,0.0,60.0,60.0,0.0,,1.2093048832505364,-1.108346233155064,2.0275704594815154,-0.7051398600435392
rhxwy9vc,8ec5d82c-c27e-40ec-8f69-fe61237f5412,4397451b-fa5f-4b8f-b86e-278d272e1d68,1,21.0,2600.0,,,0.0,1,1,4397451b-fa5f-4b8f-b86e-278d272e1d68,1,0,gh,gamified,human_only,3,4,4,12,33,Male,0,0.3333333333333333,0.06666666666666671,,,,,,,-0.24186097665010767,-0.7916758808250457,-0.02938507912292046,-0.7051398600435392
rhxwy9vc,8ec5d82c-c27e-40ec-8f69-fe61237f5412,4397451b-fa5f-4b8f-b86e-278d272e1d68,2,20.0,2768.0,,,0.0,1,2,4397451b-fa5f-4b8f-b86e-278d272e1d68,1,0,gh,gamified,human_only,3,4,4,12,33,Male,0,0.3333333333333333,0.06666666666666671,21.0,-1.0,110.0,,,,-0.24186097665010767,-0.7916758808250457,-0.02938507912292046,-0.7051398600435392
rhxwy9vc,8ec5d82c-c27e-40ec-8f69-fe61237f5412,4397451b-fa5f-4b8f-b86e-278d272e1d68,3,19.0,3028.0,100.0,5.0,0.0,1,3,4397451b-fa5f-4b8f-b86e-278d272e1d68,1,0,gh,gamified,human_only,3,4,4,12,33,Male,0,0.3333333333333333,0.06666666666666671,20.0,-1.0,70.0,110.0,-40.0,30.0,-0.24186097665010767,-0.7916758808250457,-0.02938507912292046,-0.7051398600435392
rhxwy9vc,8ec5d82c-c27e-40ec-8f69-fe61237f5412,4397451b-fa5f-4b8f-b86e-278d272e1d68,4,17.0,3708.0,,,0.0,1,4,4397451b-fa5f-4b8f-b86e-278d272e1d68,1,0,gh,gamified,human_only,3,4,4,12,33,Male,0,0.3333333333333333,0.06666666666666671,19.0,-2.0,100.0,70.0,30.0,,-0.24186097665010767,-0.7916758808250457,-0.02938507912292046,-0.7051398600435392
rhxwy9vc,8ec5d82c-c27e-40ec-8f69-fe61237f5412,4397451b-fa5f-4b8f-b86e-278d272e1d68,5,18.0,3828.0,,,0.0,1,5,4397451b-fa5f-4b8f-b86e-278d272e1d68,1,0,gh,gamified,human_only,3,4,4,12,33,Male,0,0.3333333333333333,0.06666666666666671,17.0,1.0,110.0,100.0,10.0,,-0.24186097665010767,-0.7916758808250457,-0.02938507912292046,-0.7051398600435392
rhxwy9vc,8ec5d82c-c27e-40ec-8f69-fe61237f5412,4397451b-fa5f-4b8f-b86e-278d272e1d68,6,20.0,4010.0,120.0,3.0,0.0,1,6,4397451b-fa5f-4b8f-b86e-278d272e1d68,1,0,gh,gamified,human_only,3,4,4,12,33,Male,0,0.3333333333333333,0.06666666666666671,18.0,2.0,110.0,110.0,0.0,10.0,-0.24186097665010767,-0.7916758808250457,-0.02938507912292046,-0.7051398600435392
rhxwy9vc,8ec5d82c-c27e-40ec-8f69-fe61237f5412,4397451b-fa5f-4b8f-b86e-278d272e1d68,7,15.0,4640.0,,,0.0,1,7,4397451b-fa5f-4b8f-b86e-278d272e1d68,1,0,gh,gamified,human_only,3,4,4,12,33,Male,0,0.3333333333333333,0.06666666666666671,20.0,-5.0,120.0,110.0,10.0,,-0.24186097665010767,-0.7916758808250457,-0.02938507912292046,-0.7051398600435392
rhxwy9vc,8ec5d82c-c27e-40ec-8f69-fe61237f5412,4397451b-fa5f-4b8f-b86e-278d272e1d68,8,19.0,4595.0,,,0.0,1,8,4397451b-fa5f-4b8f-b86e-278d272e1d68,1,0,gh,gamified,human_only,3,4,4,12,33,Male,0,0.3333333333333333,0.06666666666666671,15.0,4.0,120.0,120.0,0.0,,-0.24186097665010767,-0.7916758808250457,-0.02938507912292046,-0.7051398600435392
rhxwy9vc,8ec5d82c-c27e-40ec-8f69-fe61237f5412,4397451b-fa5f-4b8f-b86e-278d272e1d68,9,16.0,4975.0,150.0,2.0,0.0,1,9,4397451b-fa5f-4b8f-b86e-278d272e1d68,1,0,gh,gamified,human_only,3,4,4,12,33,Male,0,0.3333333333333333,0.06666666666666671,19.0,-3.0,105.0,120.0,-15.0,45.0,-0.24186097665010767,-0.7916758808250457,-0.02938507912292046,-0.7051398600435392
rhxwy9vc,8ec5d82c-c27e-40ec-8f69-fe61237f5412,4397451b-fa5f-4b8f-b86e-278d272e1d68,10,15.0,5095.0,,,0.0,1,10,4397451b-fa5f-4b8f-b86e-278d272e1d68,1,0,gh,gamified,human_only,3,4,4,12,33,Male,0,0.3333333333333333,0.06666666666666671,16.0,-1.0,150.0,105.0,45.0,,-0.24186097665010767,-0.7916758808250457,-0.02938507912292046,-0.7051398600435392
rhxwy9vc,8ec5d82c-c27e-40ec-8f69-fe61237f5412,4397451b-fa5f-4b8f-b86e-278d272e1d68,11,13.0,5385.0,,,0.0,1,11,4397451b-fa5f-4b8f-b86e-278d272e1d68,1,0,gh,gamified,human_only,3,4,4,12,33,Male,0,0.3333333333333333,0.06666666666666671,15.0,-2.0,70.0,150.0,-80.0,,-0.24186097665010767,-0.7916758808250457,-0.02938507912292046,-0.7051398600435392
rhxwy9vc,8ec5d82c-c27e-40ec-8f69-fe61237f5412,4397451b-fa5f-4b8f-b86e-278d272e1d68,12,14.0,5576.5,60.0,4.0,0.0,1,12,4397451b-fa5f-4b8f-b86e-278d272e1d68,1,0,gh,gamified,human_only,3,4,4,12,33,Male,0,0.3333333333333333,0.06666666666666671,13.0,1.0,90.0,70.0,20.0,-30.0,-0.24186097665010767,-0.7916758808250457,-0.02938507912292046,-0.7051398600435392
rhxwy9vc,8ec5d82c-c27e-40ec-8f69-fe61237f5412,4397451b-fa5f-4b8f-b86e-278d272e1d68,13,13.0,5628.5,,,0.0,1,13,4397451b-fa5f-4b8f-b86e-278d272e1d68,1,0,gh,gamified,human_only,3,4,4,12,33,Male,0,0.3333333333333333,0.06666666666666671,14.0,-1.0,85.0,90.0,-5.0,,-0.24186097665010767,-0.7916758808250457,-0.02938507912292046,-0.7051398600435392
rhxwy9vc,8ec5d82c-c27e-40ec-8f69-fe61237f5412,4397451b-fa5f-4b8f-b86e-278d272e1d68,14,14.0,5677.5,,,0.0,1,14,4397451b-fa5f-4b8f-b86e-278d272e1d68,1,0,gh,gamified,human_only,3,4,4,12,33,Male,0,0.3333333333333333,0.06666666666666671,13.0,1.0,60.0,85.0,-25.0,,-0.24186097665010767,-0.7916758808250457,-0.02938507912292046,-0.7051398600435392
rhxwy9vc,8ec5d82c-c27e-40ec-8f69-fe61237f5412,4397451b-fa5f-4b8f-b86e-278d272e1d68,15,15.0,5729.5,,,0.0,1,15,4397451b-fa5f-4b8f-b86e-278d272e1d68,1,0,gh,gamified,human_only,3,4,4,12,33,Male,0,0.3333333333333333,0.06666666666666671,14.0,1.0,60.0,60.0,0.0,,-0.24186097665010767,-0.7916758808250457,-0.02938507912292046,-0.7051398600435392
3qk5kred,8bb506ed-8a42-41de-8b75-4b5acfac9c22,4b4a8da8-869c-4728-b134-73a625591381,16,20.0,2600.0,,,0.0,2,1,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,5,5,8,12,44,Other,0,0.6666666666666666,-0.16666666666666663,,,120.0,,,,1.2093048832505364,0.4750055284950274,-0.8521672945646949,-0.7051398600435392
3qk5kred,8bb506ed-8a42-41de-8b75-4b5acfac9c22,4b4a8da8-869c-4728-b134-73a625591381,17,21.0,2570.0,,,0.0,2,2,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,5,5,8,12,44,Other,0,0.6666666666666666,-0.16666666666666663,20.0,1.0,110.0,120.0,-10.0,,1.2093048832505364,0.4750055284950274,-0.8521672945646949,-0.7051398600435392
3qk5kred,8bb506ed-8a42-41de-8b75-4b5acfac9c22,4b4a8da8-869c-4728-b134-73a625591381,18,21.0,2990.0,110.0,3.0,0.0,2,3,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,5,5,8,12,44,Other,0,0.6666666666666666,-0.16666666666666663,21.0,0.0,97.0,110.0,-13.0,13.0,1.2093048832505364,0.4750055284950274,-0.8521672945646949,-0.7051398600435392
3qk5kred,8bb506ed-8a42-41de-8b75-4b5acfac9c22,4b4a8da8-869c-4728-b134-73a625591381,19,20.0,3107.5,,,0.0,2,4,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,5,5,8,12,44,Other,0,0.6666666666666666,-0.16666666666666663,21.0,-1.0,110.0,97.0,13.0,,1.2093048832505364,0.4750055284950274,-0.8521672945646949,-0.7051398600435392
3qk5kred,8bb506ed-8a42-41de-8b75-4b5acfac9c22,4b4a8da8-869c-4728-b134-73a625591381,20,19.0,3226.5,,,0.0,2,5,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,5,5,8,12,44,Other,0,0.6666666666666666,-0.16666666666666663,20.0,-1.0,119.0,110.0,9.0,,1.2093048832505364,0.4750055284950274,-0.8521672945646949,-0.7051398600435392
3qk5kred,8bb506ed-8a42-41de-8b75-4b5acfac9c22,4b4a8da8-869c-4728-b134-73a625591381,21,19.0,3369.5,150.0,5.0,0.0,2,6,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,5,5,8,12,44,Other,0,0.6666666666666666,-0.16666666666666663,19.0,0.0,121.5,119.0,2.5,28.5,1.2093048832505364,0.4750055284950274,-0.8521672945646949,-0.7051398600435392
3qk5kred,8bb506ed-8a42-41de-8b75-4b5acfac9c22,4b4a8da8-869c-4728-b134-73a625591381,22,16.0,3735.5,,,0.0,2,7,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,5,5,8,12,44,Other,0,0.6666666666666666,-0.16666666666666663,19.0,-3.0,90.0,121.5,-31.5,,1.2093048832505364,0.4750055284950274,-0.8521672945646949,-0.7051398600435392
3qk5kred,8bb506ed-8a42-41de-8b75-4b5acfac9c22,4b4a8da8-869c-4728-b134-73a625591381,23,16.0,3799.5,,,0.0,2,8,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,5,5,8,12,44,Other,0,0.6666666666666666,-0.16666666666666663,16.0,0.0,150.0,90.0,60.0,,1.2093048832505364,0.4750055284950274,-0.8521672945646949,-0.7051398600435392
3qk5kred,8bb506ed-8a42-41de-8b75-4b5acfac9c22,4b4a8da8-869c-4728-b134-73a625591381,24,16.0,3863.5,90.0,5.0,0.0,2,9,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,5,5,8,12,44,Other,0,0.6666666666666666,-0.16666666666666663,16.0,0.0,90.0,150.0,-60.0,0.0,1.2093048832505364,0.4750055284950274,-0.8521672945646949,-0.7051398600435392
3qk5kred,8bb506ed-8a42-41de-8b75-4b5acfac9c22,4b4a8da8-869c-4728-b134-73a625591381,25,16.0,4183.5,,,0.0,2,10,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,5,5,8,12,44,Other,0,0.6666666666666666,-0.16666666666666663,16.0,0.0,90.0,90.0,0.0,,1.2093048832505364,0.4750055284950274,-0.8521672945646949,-0.7051398600435392
3qk5kred,8bb506ed-8a42-41de-8b75-4b5acfac9c22,4b4a8da8-869c-4728-b134-73a625591381,26,15.0,4396.5,,,0.0,2,11,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,5,5,8,12,44,Other,0,0.6666666666666666,-0.16666666666666663,16.0,-1.0,80.0,90.0,-10.0,,1.2093048832505364,0.4750055284950274,-0.8521672945646949,-0.7051398600435392
3qk5kred,8bb506ed-8a42-41de-8b75-4b5acfac9c22,4b4a8da8-869c-4728-b134-73a625591381,27,11.0,4836.5,70.0,4.0,0.0,2,12,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,5,5,8,12,44,Other,0,0.6666666666666666,-0.16666666666666663,15.0,-4.0,80.0,80.0,0.0,-10.0,1.2093048832505364,0.4750055284950274,-0.8521672945646949,-0.7051398600435392
3qk5kred,8bb506ed-8a42-41de-8b75-4b5acfac9c22,4b4a8da8-869c-4728-b134-73a625591381,28,9.0,4976.5,,,0.0,2,13,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,5,5,8,12,44,Other,0,0.6666666666666666,-0.16666666666666663,11.0,-2.0,70.0,80.0,-10.0,,1.2093048832505364,0.4750055284950274,-0.8521672945646949,-0.7051398600435392
3qk5kred,8bb506ed-8a42-41de-8b75-4b5acfac9c22,4b4a8da8-869c-4728-b134-73a625591381,29,9.0,5048.5,,,0.0,2,14,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,5,5,8,12,44,Other,0,0.6666666666666666,-0.16666666666666663,9.0,0.0,90.0,70.0,20.0,,1.2093048832505364,0.4750055284950274,-0.8521672945646949,-0.7051398600435392
3qk5kred,8bb506ed-8a42-41de-8b75-4b5acfac9c22,4b4a8da8-869c-4728-b134-73a625591381,30,9.0,5084.5,,,0.0,2,15,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,5,5,8,12,44,Other,0,0.6666666666666666,-0.16666666666666663,9.0,0.0,90.0,90.0,0.0,,1.2093048832505364,0.4750055284950274,-0.8521672945646949,-0.7051398600435392
7uj99w7k,85b3414c-8bbe-4c98-a006-c72e5880dae0,4b4a8da8-869c-4728-b134-73a625591381,16,14.0,3530.0,,,0.0,2,1,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,2,8,12,12,22,Male,1,1.0,-0.19999999999999996,,,120.0,,,,-1.693026836550752,1.7416869378151008,-0.9697076110563769,1.4102797200870787
7uj99w7k,85b3414c-8bbe-4c98-a006-c72e5880dae0,4b4a8da8-869c-4728-b134-73a625591381,17,13.0,3586.0,,,0.0,2,2,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,2,8,12,12,22,Male,1,1.0,-0.19999999999999996,14.0,-1.0,110.0,120.0,-10.0,,-1.693026836550752,1.7416869378151008,-0.9697076110563769,1.4102797200870787
7uj99w7k,85b3414c-8bbe-4c98-a006-c72e5880dae0,4b4a8da8-869c-4728-b134-73a625591381,18,12.0,3946.0,110.0,3.0,0.0,2,3,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,2,8,12,12,22,Male,1,1.0,-0.19999999999999996,13.0,-1.0,97.0,110.0,-13.0,13.0,-1.693026836550752,1.7416869378151008,-0.9697076110563769,1.4102797200870787
7uj99w7k,85b3414c-8bbe-4c98-a006-c72e5880dae0,4b4a8da8-869c-4728-b134-73a625591381,19,12.0,3946.0,,,0.0,2,4,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,2,8,12,12,22,Male,1,1.0,-0.19999999999999996,12.0,0.0,110.0,97.0,13.0,,-1.693026836550752,1.7416869378151008,-0.9697076110563769,1.4102797200870787
7uj99w7k,85b3414c-8bbe-4c98-a006-c72e5880dae0,4b4a8da8-869c-4728-b134-73a625591381,20,12.0,3946.0,,,0.0,2,5,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,2,8,12,12,22,Male,1,1.0,-0.19999999999999996,12.0,0.0,119.0,110.0,9.0,,-1.693026836550752,1.7416869378151008,-0.9697076110563769,1.4102797200870787
7uj99w7k,85b3414c-8bbe-4c98-a006-c72e5880dae0,4b4a8da8-869c-4728-b134-73a625591381,21,13.0,3921.0,150.0,3.0,0.0,2,6,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,2,8,12,12,22,Male,1,1.0,-0.19999999999999996,12.0,1.0,121.5,119.0,2.5,28.5,-1.693026836550752,1.7416869378151008,-0.9697076110563769,1.4102797200870787
7uj99w7k,85b3414c-8bbe-4c98-a006-c72e5880dae0,4b4a8da8-869c-4728-b134-73a625591381,22,12.0,4113.0,,,0.0,2,7,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,2,8,12,12,22,Male,1,1.0,-0.19999999999999996,13.0,-1.0,90.0,121.5,-31.5,,-1.693026836550752,1.7416869378151008,-0.9697076110563769,1.4102797200870787
7uj99w7k,85b3414c-8bbe-4c98-a006-c72e5880dae0,4b4a8da8-869c-4728-b134-73a625591381,23,14.0,3981.0,,,0.0,2,8,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,2,8,12,12,22,Male,1,1.0,-0.19999999999999996,12.0,2.0,150.0,90.0,60.0,,-1.693026836550752,1.7416869378151008,-0.9697076110563769,1.4102797200870787
7uj99w7k,85b3414c-8bbe-4c98-a006-c72e5880dae0,4b4a8da8-869c-4728-b134-73a625591381,24,14.0,4037.0,90.0,3.0,0.0,2,9,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,2,8,12,12,22,Male,1,1.0,-0.19999999999999996,14.0,0.0,90.0,150.0,-60.0,0.0,-1.693026836550752,1.7416869378151008,-0.9697076110563769,1.4102797200870787
7uj99w7k,85b3414c-8bbe-4c98-a006-c72e5880dae0,4b4a8da8-869c-4728-b134-73a625591381,25,14.0,4317.0,,,0.0,2,10,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,2,8,12,12,22,Male,1,1.0,-0.19999999999999996,14.0,0.0,90.0,90.0,0.0,,-1.693026836550752,1.7416869378151008,-0.9697076110563769,1.4102797200870787
7uj99w7k,85b3414c-8bbe-4c98-a006-c72e5880dae0,4b4a8da8-869c-4728-b134-73a625591381,26,14.0,4429.0,,,0.0,2,11,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,2,8,12,12,22,Male,1,1.0,-0.19999999999999996,14.0,0.0,80.0,90.0,-10.0,,-1.693026836550752,1.7416869378151008,-0.9697076110563769,1.4102797200870787
7uj99w7k,85b3414c-8bbe-4c98-a006-c72e5880dae0,4b4a8da8-869c-4728-b134-73a625591381,27,14.0,4541.0,70.0,4.0,0.0,2,12,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,2,8,12,12,22,Male,1,1.0,-0.19999999999999996,14.0,0.0,80.0,80.0,0.0,-10.0,-1.693026836550752,1.7416869378151008,-0.9697076110563769,1.4102797200870787
7uj99w7k,85b3414c-8bbe-4c98-a006-c72e5880dae0,4b4a8da8-869c-4728-b134-73a625591381,28,14.0,4541.0,,,0.0,2,13,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,2,8,12,12,22,Male,1,1.0,-0.19999999999999996,14.0,0.0,70.0,80.0,-10.0,,-1.693026836550752,1.7416869378151008,-0.9697076110563769,1.4102797200870787
7uj99w7k,85b3414c-8bbe-4c98-a006-c72e5880dae0,4b4a8da8-869c-4728-b134-73a625591381,29,16.0,4478.0,,,0.0,2,14,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,2,8,12,12,22,Male,1,1.0,-0.19999999999999996,14.0,2.0,90.0,70.0,20.0,,-1.693026836550752,1.7416869378151008,-0.9697076110563769,1.4102797200870787
